Participant,Device,Method,Size,Offset,aligned(Offset) for Device,aligned(Offset) for Method,aligned(Offset) for Device*Method,aligned(Offset) for Size,aligned(Offset) for Device*Size,aligned(Offset) for Method*Size,aligned(Offset) for Device*Method*Size,ART(Offset) for Device,ART(Offset) for Method,ART(Offset) for Device*Method,ART(Offset) for Size,ART(Offset) for Device*Size,ART(Offset) for Method*Size,ART(Offset) for Device*Method*Size
P10,Normal,Normal,Half,0.1117,-0.0054740886017535763728657129,-0.0179932603890899375804532096,-0.0244257255440004190051898154,-0.0299119870010161726053556190,-0.0361748509213547446894195438,-0.0233575056897309495570924228,-0.0285366396903100069885776834,733,612,552,509,454,561,516
P10,Normal,Normal,Half,0.1015,-0.0156740886017535763728657129,-0.0281932603890899375804532096,-0.0346257255440004190051898154,-0.0401119870010161726053556190,-0.0463748509213547446894195438,-0.0335575056897309495570924228,-0.0387366396903100069885776834,658,517,456,430,379,471,420
P10,Normal,Normal,Half,0.044,-0.0731740886017535763728657129,-0.0856932603890899375804532096,-0.0921257255440004190051898154,-0.0976119870010161726053556190,-0.1038748509213547446894195438,-0.0910575056897309495570924228,-0.0962366396903100069885776834,185,111,95,82,72,100,86
P10,Normal,Normal,Half,0.04,-0.0771740886017535763728657129,-0.0896932603890899375804532096,-0.0961257255440004190051898154,-0.1016119870010161726053556190,-0.1078748509213547446894195438,-0.0950575056897309495570924228,-0.1002366396903100069885776834,159,98,83,71,59,86,76
P10,Normal,Normal,Half,0.1036,-0.0135740886017535763728657129,-0.0260932603890899375804532096,-0.0325257255440004190051898154,-0.0380119870010161726053556190,-0.0442748509213547446894195438,-0.0314575056897309495570924228,-0.0366366396903100069885776834,675,545,483,450,395,492,441
P10,Normal,Normal,Half,0.0612,-0.0559740886017535763728657129,-0.0684932603890899375804532096,-0.0749257255440004190051898154,-0.0804119870010161726053556190,-0.0866748509213547446894195438,-0.0738575056897309495570924228,-0.0790366396903100069885776834,325,212,187,162,131,190,154
P10,Normal,Normal,Half,0.0489,-0.0682740886017535763728657129,-0.0807932603890899375804532096,-0.0872257255440004190051898154,-0.0927119870010161726053556190,-0.0989748509213547446894195438,-0.0861575056897309495570924228,-0.0913366396903100069885776834,216,142,120,106,83,125,107
P10,Normal,Clipped,ThreeQuarters,0.0924,-0.0591599471876121622314515715,-0.0879566335948315643747115828,-0.0825756588729938983746090345,-0.0609143752975732671164143245,-0.0638885986038777916950505783,-0.0787056839909642822907003000,-0.0740883118045543558675317669,289,105,141,274,261,155,181
P10,Normal,Clipped,ThreeQuarters,0.0841,-0.0674599471876121622314515715,-0.0962566335948315643747115828,-0.0908756588729938983746090345,-0.0692143752975732671164143245,-0.0721885986038777916950505783,-0.0870056839909642822907003000,-0.0823883118045543558675317669,224,86,103,223,202,122,139
P10,Normal,Clipped,ThreeQuarters,0.0887,-0.0628599471876121622314515715,-0.0916566335948315643747115828,-0.0862756588729938983746090345,-0.0646143752975732671164143245,-0.0675885986038777916950505783,-0.0824056839909642822907003000,-0.0777883118045543558675317669,249,94,127,257,231,140,166
P10,Normal,Clipped,ThreeQuarters,0.0565,-0.0950599471876121622314515715,-0.1238566335948315643747115828,-0.1184756588729938983746090345,-0.0968143752975732671164143245,-0.0997885986038777916950505783,-0.1146056839909642822907003000,-0.1099883118045543558675317669,77,33,44,88,82,52,58
P10,Normal,Clipped,ThreeQuarters,0.1444,-0.0071599471876121622314515715,-0.0359566335948315643747115828,-0.0305756588729938983746090345,-0.0089143752975732671164143245,-0.0118885986038777916950505783,-0.0267056839909642822907003000,-0.0220883118045543558675317669,728,454,507,694,654,535,573
P10,Normal,Clipped,ThreeQuarters,0.0428,-0.1087599471876121622314515715,-0.1375566335948315643747115828,-0.1321756588729938983746090345,-0.1105143752975732671164143245,-0.1134885986038777916950505783,-0.1283056839909642822907003000,-0.1236883118045543558675317669,39,17,24,52,41,28,34
P10,Normal,Clipped,ThreeQuarters,0.0558,-0.0957599471876121622314515715,-0.1245566335948315643747115828,-0.1191756588729938983746090345,-0.0975143752975732671164143245,-0.1004885986038777916950505783,-0.1153056839909642822907003000,-0.1106883118045543558675317669,71,31,40,83,79,49,55
P10,Normal,Clipped,ThreeQuarters,0.0701,-0.0814599471876121622314515715,-0.1102566335948315643747115828,-0.1048756588729938983746090345,-0.0832143752975732671164143245,-0.0861885986038777916950505783,-0.1010056839909642822907003000,-0.0963883118045543558675317669,137,56,63,147,135,68,82
P10,Normal,Clipped,ThreeQuarters,0.0528,-0.0987599471876121622314515715,-0.1275566335948315643747115828,-0.1221756588729938983746090345,-0.1005143752975732671164143245,-0.1034885986038777916950505783,-0.1183056839909642822907003000,-0.1136883118045543558675317669,60,26,35,73,74,47,41
P10,Normal,Normal,ThreeQuarters,0.0845,-0.0728855295417659449566628681,-0.0854047013291023061642503648,-0.0918371664840127875889869706,-0.0746399576517270498416256211,-0.0776141809580315744202618749,-0.0947618830656361816721507941,-0.1003992844470541736577984445,188,115,97,194,177,88,74
P10,Normal,Normal,ThreeQuarters,0.1981,0.0407144704582340550433371319,0.0281952986708976938357496352,0.0217628335159872124110130294,0.0389600423482729501583743789,0.0359858190419684255797381251,0.0188381169343638183278492059,0.0132007155529458263422015555,942,894,866,926,927,848,829
P10,Normal,Normal,ThreeQuarters,0.0897,-0.0676855295417659449566628681,-0.0802047013291023061642503648,-0.0866371664840127875889869706,-0.0694399576517270498416256211,-0.0724141809580315744202618749,-0.0895618830656361816721507941,-0.0951992844470541736577984445,222,148,125,221,199,107,94
P10,Normal,Normal,ThreeQuarters,0.1205,-0.0368855295417659449566628681,-0.0494047013291023061642503648,-0.0558371664840127875889869706,-0.0386399576517270498416256211,-0.0416141809580315744202618749,-0.0587618830656361816721507941,-0.0643992844470541736577984445,494.5,326.5,296.5,446.5,422.5,277.5,241.5
P10,Normal,Normal,ThreeQuarters,0.1107,-0.0466855295417659449566628681,-0.0592047013291023061642503648,-0.0656371664840127875889869706,-0.0484399576517270498416256211,-0.0514141809580315744202618749,-0.0685618830656361816721507941,-0.0741992844470541736577984445,409,273,243,359,337,225,178
P10,Normal,Normal,ThreeQuarters,0.0651,-0.0922855295417659449566628681,-0.1048047013291023061642503648,-0.1112371664840127875889869706,-0.0940399576517270498416256211,-0.0970141809580315744202618749,-0.1141618830656361816721507941,-0.1197992844470541736577984445,93,68,58,99,93,53,37
P10,Normal,Normal,ThreeQuarters,0.052,-0.1053855295417659449566628681,-0.1179047013291023061642503648,-0.1243371664840127875889869706,-0.1071399576517270498416256211,-0.1101141809580315744202618749,-0.1272618830656361816721507941,-0.1328992844470541736577984445,45,47,31,57,50,29,20
P10,Normal,Normal,ThreeQuarters,0.0641,-0.0932855295417659449566628681,-0.1058047013291023061642503648,-0.1122371664840127875889869706,-0.0950399576517270498416256211,-0.0980141809580315744202618749,-0.1151618830656361816721507941,-0.1207992844470541736577984445,90,67,57,97,88,51,36
P10,Normal,Normal,ThreeQuarters,0.0745,-0.0828855295417659449566628681,-0.0954047013291023061642503648,-0.1018371664840127875889869706,-0.0846399576517270498416256211,-0.0876141809580315744202618749,-0.1047618830656361816721507941,-0.1103992844470541736577984445,134,89,77,140,124,64,57
P10,Normal,Clipped,Half,0.1604,0.0659693457416807670614777214,0.0371726593344613649182177101,0.0425536340562990309183202584,0.0415314473424181708289878153,0.0352685834220795987449238905,0.0416703203343495059386889524,0.0473205579920618153964902508,1009,928,944,938,917,942,949
P10,Normal,Clipped,Half,0.0634,-0.0310306542583192329385222786,-0.0598273406655386350817822899,-0.0544463659437009690816797416,-0.0554685526575818291710121847,-0.0617314165779204012550761095,-0.0553296796656504940613110476,-0.0496794420079381846035097492,542,268,308,309,271,302,335
P10,Normal,Clipped,Half,0,-0.0944306542583192329385222786,-0.1232273406655386350817822899,-0.1178463659437009690816797416,-0.1188685526575818291710121847,-0.1251314165779204012550761095,-0.1187296796656504940613110476,-0.1130794420079381846035097492,82.5,38.5,48.5,27.5,22.5,42.5,46.5
P10,Normal,Clipped,Half,0.0591,-0.0353306542583192329385222786,-0.0641273406655386350817822899,-0.0587463659437009690816797416,-0.0597685526575818291710121847,-0.0660314165779204012550761095,-0.0596296796656504940613110476,-0.0539794420079381846035097492,509,238,278,282,239,272,312
P10,Normal,Clipped,Half,0.158,0.0635693457416807670614777214,0.0347726593344613649182177101,0.0401536340562990309183202584,0.0391314473424181708289878153,0.0328685834220795987449238905,0.0392703203343495059386889524,0.0449205579920618153964902508,1000,920,938,927,908,932,944
P10,Normal,Clipped,Half,0.0531,-0.0413306542583192329385222786,-0.0701273406655386350817822899,-0.0647463659437009690816797416,-0.0657685526575818291710121847,-0.0720314165779204012550761095,-0.0656296796656504940613110476,-0.0599794420079381846035097492,450,202,251,249,205,242,271
P10,Normal,Clipped,Half,0.0581,-0.0363306542583192329385222786,-0.0651273406655386350817822899,-0.0597463659437009690816797416,-0.0607685526575818291710121847,-0.0670314165779204012550761095,-0.0606296796656504940613110476,-0.0549794420079381846035097492,499,232,272,277,236,265,306
P10,Normal,Clipped,Half,0.063,-0.0314306542583192329385222786,-0.0602273406655386350817822899,-0.0548463659437009690816797416,-0.0558685526575818291710121847,-0.0621314165779204012550761095,-0.0557296796656504940613110476,-0.0500794420079381846035097492,539,264,303,303,268,296,331
P10,Normal,Clipped,Half,0.0302,-0.0642306542583192329385222786,-0.0930273406655386350817822899,-0.0876463659437009690816797416,-0.0886685526575818291710121847,-0.0949314165779204012550761095,-0.0885296796656504940613110476,-0.0828794420079381846035097492,238,91,117,125,97,114,136
P10,Normal,Clipped,Quarter,0.0983,0.0181046992770343024150130750,-0.0106919871301850997282469363,-0.0053110124083474337281443880,-0.0176805886627521495366760551,-0.0102165357984767351874951084,-0.0020531728655745961813740107,-0.0099527329762268221247578560,858,675,703,621,674,731,676
P10,Normal,Clipped,Quarter,0.0567,-0.0234953007229656975849869250,-0.0522919871301850997282469363,-0.0469110124083474337281443880,-0.0592805886627521495366760551,-0.0518165357984767351874951084,-0.0436531728655745961813740107,-0.0515527329762268221247578560,596,309,356,284,336,368,324
P10,Normal,Clipped,Quarter,0.0204,-0.0597953007229656975849869250,-0.0885919871301850997282469363,-0.0832110124083474337281443880,-0.0955805886627521495366760551,-0.0881165357984767351874951084,-0.0799531728655745961813740107,-0.0878527329762268221247578560,280,102,138,92,118,150,117
P10,Normal,Clipped,Quarter,0,-0.0801953007229656975849869250,-0.1089919871301850997282469363,-0.1036110124083474337281443880,-0.1159805886627521495366760551,-0.1085165357984767351874951084,-0.1003531728655745961813740107,-0.1082527329762268221247578560,143,61,70,38,55,73,63
P10,Normal,Clipped,Quarter,0.0572,-0.0229953007229656975849869250,-0.0517919871301850997282469363,-0.0464110124083474337281443880,-0.0587805886627521495366760551,-0.0513165357984767351874951084,-0.0431531728655745961813740107,-0.0510527329762268221247578560,600,312,362,288,338,372,326
P10,Normal,Clipped,Quarter,0.1164,0.0362046992770343024150130750,0.0074080128698149002717530637,0.0127889875916525662718556120,0.0004194113372478504633239449,0.0078834642015232648125048916,0.0160468271344254038186259893,0.0081472670237731778752421440,930,798,822,755,787,832,797
P10,Normal,Clipped,Quarter,0.1331,0.0529046992770343024150130750,0.0241080128698149002717530637,0.0294889875916525662718556120,0.0171194113372478504633239449,0.0245834642015232648125048916,0.0327468271344254038186259893,0.0248472670237731778752421440,978,872,895,848,875,910,877
P10,Normal,Clipped,Quarter,0.1004,0.0202046992770343024150130750,-0.0085919871301850997282469363,-0.0032110124083474337281443880,-0.0155805886627521495366760551,-0.0081165357984767351874951084,0.0000468271344254038186259893,-0.0078527329762268221247578560,875,692,721,636,690,749,688
P10,Normal,Clipped,Quarter,0.0923,0.0121046992770343024150130750,-0.0166919871301850997282469363,-0.0113110124083474337281443880,-0.0236805886627521495366760551,-0.0162165357984767351874951084,-0.0080531728655745961813740107,-0.0159527329762268221247578560,831,622,666,559,618,684,631
P11,tPad,Clipped,Half,0.1249,0.0106215633492283238476131878,0.0237191239809260113828641748,0.0350931913405263659070765670,0.0280779119888828172936342800,0.0410323390180700123361370399,0.0282167849808141524033354171,0.0285044214436904494243247205,819,869,913,889,944,892,891
P11,tPad,Clipped,Half,0.072,-0.0422784366507716761523868122,-0.0291808760190739886171358252,-0.0178068086594736340929234330,-0.0248220880111171827063657200,-0.0118676609819299876638629601,-0.0246832150191858475966645829,-0.0243955785563095505756752795,443,505,596,555,655,552,548
P11,tPad,Clipped,Half,0.0909,-0.0233784366507716761523868122,-0.0102808760190739886171358252,0.0010931913405263659070765670,-0.0059220880111171827063657200,0.0070323390180700123361370399,-0.0057832150191858475966645829,-0.0054955785563095505756752795,597.5,676.5,749.5,712.5,782.5,703.5,707.5
P11,tPad,Clipped,Half,0.126,0.0117215633492283238476131878,0.0248191239809260113828641748,0.0361931913405263659070765670,0.0291779119888828172936342800,0.0421323390180700123361370399,0.0293167849808141524033354171,0.0296044214436904494243247205,828,876,916,896,948,901,899
P11,tPad,Clipped,Half,0.0634,-0.0508784366507716761523868122,-0.0377808760190739886171358252,-0.0264068086594736340929234330,-0.0334220880111171827063657200,-0.0204676609819299876638629601,-0.0332832150191858475966645829,-0.0329955785563095505756752795,369,433,536,483,581,474,469
P11,tPad,Clipped,Half,0.0546,-0.0596784366507716761523868122,-0.0465808760190739886171358252,-0.0352068086594736340929234330,-0.0422220880111171827063657200,-0.0292676609819299876638629601,-0.0420832150191858475966645829,-0.0417955785563095505756752795,281,350,446,414,509,380,390
P11,tPad,Clipped,Half,0.0768,-0.0374784366507716761523868122,-0.0243808760190739886171358252,-0.0130068086594736340929234330,-0.0200220880111171827063657200,-0.0070676609819299876638629601,-0.0198832150191858475966645829,-0.0195955785563095505756752795,490,568,655,600,697,591,605
P11,tPad,Clipped,Half,0.0749,-0.0393784366507716761523868122,-0.0262808760190739886171358252,-0.0149068086594736340929234330,-0.0219220880111171827063657200,-0.0089676609819299876638629601,-0.0217832150191858475966645829,-0.0214955785563095505756752795,475,542,636,581,681,572,579
P11,tPad,Clipped,Half,0.0734,-0.0408784366507716761523868122,-0.0277808760190739886171358252,-0.0164068086594736340929234330,-0.0234220880111171827063657200,-0.0104676609819299876638629601,-0.0232832150191858475966645829,-0.0229955785563095505756752795,455.5,521.5,616.5,561.5,669.5,562.5,560.5
P11,tPad,Clipped,ThreeQuarters,0.13,0.0145843579620229366422259824,0.0276819185937206241774769694,0.0390559859533209787016893616,0.0547241768909789214357742277,0.0175338053325233366274515427,0.0369328681975879062614882522,0.0336289908487511055165558187,846,888,932,970,841,924,912
P11,tPad,Clipped,ThreeQuarters,0.0763,-0.0391156420379770633577740176,-0.0260180814062793758225230306,-0.0146440140466790212983106384,0.0010241768909789214357742277,-0.0361661946674766633725484573,-0.0167671318024120937385117478,-0.0200710091512488944834441813,479,547,637,761,455,624,598
P11,tPad,Clipped,ThreeQuarters,0.1229,0.0074843579620229366422259824,0.0205819185937206241774769694,0.0319559859533209787016893616,0.0476241768909789214357742277,0.0104338053325233366274515427,0.0298328681975879062614882522,0.0265289908487511055165558187,811,859,906,955,807,903,884
