Participant,Device,Method,Size,TimeMillis,aligned(TimeMillis) for Device,aligned(TimeMillis) for Method,aligned(TimeMillis) for Device*Method,aligned(TimeMillis) for Size,aligned(TimeMillis) for Device*Size,aligned(TimeMillis) for Method*Size,aligned(TimeMillis) for Device*Method*Size,ART(TimeMillis) for Device,ART(TimeMillis) for Method,ART(TimeMillis) for Device*Method,ART(TimeMillis) for Size,ART(TimeMillis) for Device*Size,ART(TimeMillis) for Method*Size,ART(TimeMillis) for Device*Method*Size
P10,Normal,Normal,Half,10559.604,2992.033387524996154437778804,-2613.5013029559015212234555001,633.869200548108685584354452,2155.535164699233759433429680,-439.015327620322822654472596,-10.633539204113481111624224,3118.426234036148740993149516,955,608,855,949,756,806,981
P10,Normal,Normal,Half,8295.4745,727.903887524996154437778804,-4877.6308029559015212234555001,-1630.260299451891314415645548,-108.594335300766240566570320,-2703.144827620322822654472596,-2274.763039204113481111624224,854.296734036148740993149516,841,404,624,798,520,568,880
P10,Normal,Normal,Half,11755.6724,4188.101787524996154437778804,-1417.4329029559015212234555001,1829.937600548108685584354452,3351.603564699233759433429680,757.053072379677177345527404,1185.434860795886518888375776,4314.494634036148740993149516,995,687,930,981,859,888,1007
P10,Normal,Normal,Half,6547.3745,-1020.196112475003845562221196,-6625.7308029559015212234555001,-3378.360299451891314415645548,-1856.694335300766240566570320,-4451.244827620322822654472596,-4022.863039204113481111624224,-893.803265963851259006850484,713,234,421,612,339,366,727
P10,Normal,Normal,Half,12075.6906,4508.119987524996154437778804,-1097.4147029559015212234555001,2149.955800548108685584354452,3671.621764699233759433429680,1077.071272379677177345527404,1505.453060795886518888375776,4634.512834036148740993149516,1003,707,948,997,873,913,1019
P10,Normal,Normal,Half,5665.324,-1902.246612475003845562221196,-7507.7813029559015212234555001,-4260.410799451891314415645548,-2738.744835300766240566570320,-5333.295327620322822654472596,-4904.913539204113481111624224,-1775.853765963851259006850484,626,164,335,512,272,300,631
P10,Normal,Normal,Half,9663.5527,2095.982087524996154437778804,-3509.5526029559015212234555001,-262.182099451891314415645548,1259.483864699233759433429680,-1335.066627620322822654472596,-906.684839204113481111624224,2222.374934036148740993149516,912,533,777,890,662,720,950
P10,Normal,Normal,Half,3932.2249,-3635.345712475003845562221196,-9240.880402955901521223455500,-5993.509899451891314415645548,-4471.843935300766240566570320,-7066.394427620322822654472596,-6638.012639204113481111624224,-3508.952865963851259006850484,432,67,210,320,158,176,428
P10,Normal,Normal,Half,10123.579,2556.008387524996154437778804,-3049.5263029559015212234555001,197.844200548108685584354452,1719.510164699233759433429680,-875.040327620322822654472596,-446.658539204113481111624224,2682.401234036148740993149516,933,572,815,923,711,768,966
P10,Normal,Clipped,ThreeQuarters,22053.2614,5048.979318838127467569091935,6693.253140364453734116319963,3918.066693179103667309101767,2730.781891371583858893503564,3944.106168639696456955340204,2822.637307953508496889389304,4514.222284560463712514292181,1012,1045,1005,966,1005,973,1017
P10,Normal,Clipped,ThreeQuarters,17779.0169,774.734818838127467569091935,2419.008640364453734116319963,-356.177806820896332690898233,-1543.462608628416141106496436,-330.138331360303543044659796,-1451.607192046491503110610696,239.977784560463712514292181,847,908,771,647,765,662,829
P10,Normal,Clipped,ThreeQuarters,14311.8185,-2692.463581161872532430908065,-1048.189759635546265883680037,-3823.376206820896332690898233,-5010.661008628416141106496436,-3797.336731360303543044659796,-4918.805592046491503110610696,-3227.220615439536287485707819,530,710,369,276,397,299,459
P10,Normal,Clipped,ThreeQuarters,18284.0458,1279.763718838127467569091935,2924.037540364453734116319963,148.851093179103667309101767,-1038.433708628416141106496436,174.890568639696456955340204,-946.578292046491503110610696,745.006684560463712514292181,878,927,811,706,816,716,864
P10,Normal,Clipped,ThreeQuarters,14887.8516,-2116.430481161872532430908065,-472.156659635546265883680037,-3247.343106820896332690898233,-4434.627908628416141106496436,-3221.303631360303543044659796,-4342.772492046491503110610696,-2651.187515439536287485707819,593,742,433,325,463,343,516
P10,Normal,Clipped,ThreeQuarters,14978.8567,-2025.425381161872532430908065,-381.151559635546265883680037,-3156.338006820896332690898233,-4343.622808628416141106496436,-3130.298531360303543044659796,-4251.767392046491503110610696,-2560.182415439536287485707819,608,752,446,332,471,351,526
P10,Normal,Clipped,ThreeQuarters,6815.3898,-10188.892281161872532430908065,-8544.618459635546265883680037,-11319.804906820896332690898233,-12507.089708628416141106496436,-11293.765431360303543044659796,-12415.234292046491503110610696,-10723.649315439536287485707819,68,93,44,17,25,17,31
P10,Normal,Clipped,ThreeQuarters,13656.7811,-3347.500981161872532430908065,-1703.227159635546265883680037,-4478.413606820896332690898233,-5665.698408628416141106496436,-4452.374131360303543044659796,-5573.842992046491503110610696,-3882.258015439536287485707819,469.5,667.5,317.5,235.5,337.5,235.5,383.5
P10,Normal,Clipped,ThreeQuarters,13656.7811,-3347.500981161872532430908065,-1703.227159635546265883680037,-4478.413606820896332690898233,-5665.698408628416141106496436,-4452.374131360303543044659796,-5573.842992046491503110610696,-3882.258015439536287485707819,469.5,667.5,317.5,235.5,337.5,235.5,383.5
P10,Normal,Normal,ThreeQuarters,7063.404,430.908723826789599088366311,-5174.6259666541080765728679931,-1927.255463150097869765058041,-1887.288703639754009587222060,-673.964426371641411525385420,-1297.368197286397645634298838,-2496.640131885880402640848785,810.5,373.5,586.5,606.5,724.5,679.5,533.5
P10,Normal,Normal,ThreeQuarters,7665.4384,1032.943123826789599088366311,-4572.5915666541080765728679931,-1325.221063150097869765058041,-1285.254303639754009587222060,-71.930026371641411525385420,-695.333797286397645634298838,-1894.605731885880402640848785,859.5,436.5,664.5,675.5,790.5,748.5,607.5
P10,Normal,Normal,ThreeQuarters,7665.4384,1032.943123826789599088366311,-4572.5915666541080765728679931,-1325.221063150097869765058041,-1285.254303639754009587222060,-71.930026371641411525385420,-695.333797286397645634298838,-1894.605731885880402640848785,859.5,436.5,664.5,675.5,790.5,748.5,607.5
P10,Normal,Normal,ThreeQuarters,10735.6141,4103.118823826789599088366311,-1502.4158666541080765728679931,1744.954636849902130234941959,1784.921396360245990412777940,2998.245673628358588474614580,2374.841902713602354365701162,1175.569968114119597359151215,990,679,926,927,977,956,899
P10,Normal,Normal,ThreeQuarters,6783.388,150.892723826789599088366311,-5454.6419666541080765728679931,-2207.271463150097869765058041,-2167.304703639754009587222060,-953.980426371641411525385420,-1577.384197286397645634298838,-2776.656131885880402640848785,790,346,557,580,697,651,497
P10,Normal,Normal,ThreeQuarters,10341.5915,3709.096223826789599088366311,-1896.4384666541080765728679931,1350.932036849902130234941959,1390.898796360245990412777940,2604.223073628358588474614580,1980.819302713602354365701162,781.547368114119597359151215,975,651,899,903,958,938,867
P10,Normal,Normal,ThreeQuarters,11363.6499,4731.154623826789599088366311,-874.3800666541080765728679931,2372.990436849902130234941959,2412.957196360245990412777940,3626.281473628358588474614580,3002.877702713602354365701162,1803.605768114119597359151215,1005,718,953,954,997,980,935
P10,Normal,Normal,ThreeQuarters,7419.4243,786.929023826789599088366311,-4818.6056666541080765728679931,-1571.235163150097869765058041,-1531.268403639754009587222060,-317.944126371641411525385420,-941.347897286397645634298838,-2140.619831885880402640848785,848,411,633,650,766,717,577
P10,Normal,Normal,ThreeQuarters,10355.5923,3723.097023826789599088366311,-1882.4376666541080765728679931,1364.932836849902130234941959,1404.899596360245990412777940,2618.223873628358588474614580,1994.820102713602354365701162,795.548168114119597359151215,976,653,900,906,959,940,868
P10,Normal,Clipped,Half,12203.698,-2229.204688232579603137978772,-584.930866706253336590750744,-3360.117313891603403397968940,-3065.702911058341998142327896,-5660.253403377898580230230172,-2796.436038540588483141094563,-6149.975415710039625355034237,576,735,424,471,247,502,206
P10,Normal,Clipped,Half,12159.6955,-2273.207188232579603137978772,-628.933366706253336590750744,-3404.119813891603403397968940,-3109.705411058341998142327896,-5704.255903377898580230230172,-2840.438538540588483141094563,-6193.977915710039625355034237,568,732,418,462,240,493,202
P10,Normal,Clipped,Half,12455.7124,-1977.190288232579603137978772,-332.916466706253336590750744,-3108.102913891603403397968940,-2813.688511058341998142327896,-5408.239003377898580230230172,-2544.421638540588483141094563,-5897.961015710039625355034237,614,757,452,502,266,532,227
P10,Normal,Clipped,Half,10954.6266,-3478.276088232579603137978772,-1834.002266706253336590750744,-4609.188713891603403397968940,-4314.774311058341998142327896,-6909.324803377898580230230172,-4045.507438540588483141094563,-7399.046815710039625355034237,456,658,301,337,166,362,141
P10,Normal,Clipped,Half,12341.7059,-2091.196788232579603137978772,-446.922966706253336590750744,-3222.109413891603403397968940,-2927.695011058341998142327896,-5522.245503377898580230230172,-2658.428138540588483141094563,-6011.967515710039625355034237,596,743,436,491,259,518,219
P10,Normal,Clipped,Half,16613.9503,2181.047611767420396862021228,3825.321433293746663409249256,1050.134986108396596602031060,1344.549388941658001857672104,-1250.001103377898580230230172,1613.816261459411516858905437,-1739.723115710039625355034237,917,970,879,899,668,918,636
P10,Normal,Clipped,Half,10450.5978,-3982.304888232579603137978772,-2338.031066706253336590750744,-5113.217513891603403397968940,-4818.803111058341998142327896,-7413.353603377898580230230172,-4549.536238540588483141094563,-7903.075615710039625355034237,387,621,263,294,136,323,111
P10,Normal,Clipped,Half,14887.8515,454.948811767420396862021228,2099.222633293746663409249256,-675.963813891603403397968940,-381.549411058341998142327896,-2976.099903377898580230230172,-112.282538540588483141094563,-3465.821915710039625355034237,815,888,737,776,487,797,436
P10,Normal,Clipped,Half,14383.8227,-49.079988232579603137978772,1595.193833293746663409249256,-1179.992613891603403397968940,-885.578211058341998142327896,-3480.128703377898580230230172,-616.311338540588483141094563,-3969.850715710039625355034237,781,860,686,725,436,754,380
P10,Normal,Clipped,Quarter,11287.6456,-4618.603983182074552632928267,-2974.330161655748286085700239,-5749.516608841098352892918435,-7005.999008060172124586617847,-5647.229352598496819071448363,-7293.903635785574342643225341,-5809.486057091110249052243802,326,573,221,161,248,144,234
P10,Normal,Clipped,Quarter,13843.7918,-2062.457783182074552632928267,-418.183961655748286085700239,-3193.370408841098352892918435,-4449.852808060172124586617847,-3091.083152598496819071448363,-4737.757435785574342643225341,-3253.339857091110249052243802,603,747,442,323,476,314,456
P10,Normal,Clipped,Quarter,28439.6267,12533.377116817925447367071733,14177.650938344251713914299761,11402.464491158901647107081565,10145.982091939827875413382153,11504.751747401503180928551637,9858.077464214425657356774659,11342.495042908889750947756198,1115,1120,1113,1107,1116,1105,1117
P10,Normal,Clipped,Quarter,14803.8467,-1102.402883182074552632928267,541.870938344251713914299761,-2233.315508841098352892918435,-3489.797908060172124586617847,-2131.028252598496819071448363,-3777.702535785574342643225341,-2293.284957091110249052243802,702,810,553,425,593,387,557
P10,Normal,Clipped,Quarter,13287.76,-2618.489583182074552632928267,-974.215761655748286085700239,-3749.402208841098352892918435,-5005.884608060172124586617847,-3647.114952598496819071448363,-5293.789235785574342643225341,-3809.371657091110249052243802,540,713,379,278,417,258,394
P10,Normal,Clipped,Quarter,11023.6305,-4882.619083182074552632928267,-3238.345261655748286085700239,-6013.531708841098352892918435,-7270.014108060172124586617847,-5911.244452598496819071448363,-7557.918735785574342643225341,-6073.501157091110249052243802,301,552,209,142,221,131,215
P10,Normal,Clipped,Quarter,5904.3377,-10001.911883182074552632928267,-8357.638061655748286085700239,-11132.824508841098352892918435,-12389.306908060172124586617847,-11030.537252598496819071448363,-12677.211535785574342643225341,-11192.793957091110249052243802,74,100,48,19,29,13,22
P10,Normal,Clipped,Quarter,12759.7298,-3146.519783182074552632928267,-1502.245961655748286085700239,-4277.432408841098352892918435,-5533.914808060172124586617847,-4175.145152598496819071448363,-5821.819435785574342643225341,-4337.401857091110249052243802,488.5,680.5,333.5,244.5,358.5,224.5,346.5
P10,Normal,Clipped,Quarter,12759.7298,-3146.519783182074552632928267,-1502.245961655748286085700239,-4277.432408841098352892918435,-5533.914808060172124586617847,-4175.145152598496819071448363,-5821.819435785574342643225341,-4337.401857091110249052243802,488.5,680.5,333.5,244.5,358.5,224.5,346.5
P11,tPad,Clipped,Half,24158.3818,3870.975354899246269804645440,9218.902636324049693712279559,5148.901742514810261898945088,6738.130591971961032160702407,7294.961770957695863988395420,7007.397464489714547161935740,7651.794619507035483095892840,982,1075,1034,1058,1074,1061,1080
P11,tPad,Clipped,Half,7755.4436,-12531.962845100753730195354560,-7184.035563675950306287720441,-11254.036457485189738101054912,-9664.807608028038967839297593,-9107.976429042304136011604580,-9395.540735510285452838064260,-8751.143580492964516904107160,40.5,180.5,46.5,63.5,67.5,66.5,72.5
P11,tPad,Clipped,Half,7755.4436,-12531.962845100753730195354560,-7184.035563675950306287720441,-11254.036457485189738101054912,-9664.807608028038967839297593,-9107.976429042304136011604580,-9395.540735510285452838064260,-8751.143580492964516904107160,40.5,180.5,46.5,63.5,67.5,66.5,72.5
P11,tPad,Clipped,Half,12879.7367,-7407.669745100753730195354560,-2059.742463675950306287720441,-6129.743357485189738101054912,-4540.514508028038967839297593,-3983.683329042304136011604580,-4271.247635510285452838064260,-3626.850480492964516904107160,146,638,201,317,378,350,418
P11,tPad,Clipped,Half,17508.0014,-2779.405045100753730195354560,2568.522236324049693712279559,-1501.478657485189738101054912,87.750191971961032160702407,644.581370957695863988395420,357.017064489714547161935740,1001.414219507035483095892840,521,913,640,812,851,835,890
P11,tPad,Clipped,Half,6007.3436,-14280.062845100753730195354560,-8932.135563675950306287720441,-13002.136457485189738101054912,-11412.907608028038967839297593,-10856.076429042304136011604580,-11143.640735510285452838064260,-10499.243580492964516904107160,23,75,23,33,33,34,37
P11,tPad,Clipped,Half,9844.5631,-10442.843345100753730195354560,-5094.916063675950306287720441,-9164.916957485189738101054912,-7575.688108028038967839297593,-7018.856929042304136011604580,-7306.421235510285452838064260,-6662.024080492964516904107160,64,387,77,126,161,143,180
